Features,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Litter,peat,peat_litter,ms_level,BNC,Bog_T0,III_Bog_N1,III_Bog_N2,II_Bog_N1,II_Bog_N2,I_Bog_N1,I_Bog_N2
FT0001,221.045600138699,221.045598176212,221.045601748536,1090.63173009443,1089.0225532742,1091.77970194718,8,1,1,6,1,4433135.81393832,1796390.8795013,2287391.2621875,1650813.40711862,1392352.97898986,1485242.27584915,1524916.41794434,1453183.25922149
FT0002,221.549829987948,221.549815687376,221.549838296282,1090.90180816807,1088.58816328454,1091.77970194718,7,1,1,5,1,1321113.35100663,506652.539716447,681597.405198646,0,298200.146796123,383164.141470336,326482.097895159,351700.809208232
FT0003,222.049351872904,222.048960386536,222.049743359272,1089.7449857263,1088.58816328454,1090.90180816807,2,1,0,1,1,685585.558411333,252519.861928932,258163.857206218,199310.617323537,168532.65357978,175712.671014547,195887.536623094,183957.043787535
FT0004,223.061244377478,223.061244377478,223.061244377478,712.079589023027,712.079589023027,712.079589023027,1,1,0,0,1,944365.169208866,62148.8920017059,52580.3534822717,57493.6374024873,19596.4135993808,40850.1221451328,240987.121668278,163566.094049282
FT0005,224.092888575486,224.092888575486,224.092888575486,1556.70774553662,1556.70774553662,1556.70774553662,1,1,0,0,1,437749.992641316,15137.4295979317,56926.4023216529,11753.1881977433,0,0,5033.62004370977,19341.1177711707
FT0006,225.040511254294,225.040511254294,225.040511254294,849.26541003471,849.26541003471,849.26541003471,1,0,1,0,1,91390.4722851696,128009.672543538,85953.151011841,67902.0500434419,89281.1006294932,108427.437656802,66242.7646854099,72644.8952674781
FT0007,225.113284832232,225.113282576818,225.113286369449,1746.91363234514,1744.29518868979,1751.60317918918,4,1,1,2,1,377529.892511721,163917.745756225,222160.2609375,128474.625523153,194165.878030579,181988.167829483,116455.761167969,213907.641146604
FT0008,227.128931372416,227.128930111233,227.128934736592,2126.84543207648,2126.40420661436,2163.22260154163,5,1,0,3,1,919960.144816196,58868.436718996,122053.004152076,128529.914538353,189446.991420084,279379.080763224,248597.661533212,269333.957096033
FT0009,227.201702816643,227.201702816643,227.201702816643,2963.6162575704,2963.6162575704,2963.6162575704,1,1,0,0,1,136740.045006943,58230.6423017018,81415.5513306396,103836.706220971,84904.2064093886,107529.675880084,97876.9704449342,100118.575331113
FT0010,229.144586678639,229.144583987573,229.144596800312,2229.99421766336,2228.14035130292,2232.45205634357,7,0,1,6,1,534701.685397027,237565.242331765,355857.226958984,251135.650676491,317449.087781573,400341.860048078,328280.818039769,346370.431446778
FT0011,229.146745514683,229.146745514683,229.146745514683,1821.44732856267,1821.44732856267,1821.44732856267,1,1,0,0,1,231742.813701923,0,0,735.377929686849,0,0,0,0
FT0012,231.066341067632,231.066333275663,231.066348386215,1177.49156416495,1175.11345404053,1179.70005813477,5,0,0,5,1,224914.050231436,96775.2251742131,205915.877057292,217939.749794902,243906.286363526,166172.910598145,295324.7348676,195859.348883789
FT0013,231.072457599926,231.072456882268,231.072488200049,164.957309604232,162.630687220723,165.456870420975,3,0,0,3,1,2149.06266186373,5520.39827778871,102205.692549242,141132.33744075,132946.751629991,106347.28527904,120036.519978934,202338.328901856
FT0014,233.045606420694,233.045600297414,233.045607238944,1077.04845950148,1076.41477257732,1078.64919261476,7,0,1,6,1,142388.283747195,375804.148874324,328123.292393972,256810.417639648,372825.493510046,264656.786539841,241755.725869953,248374.379033204
FT0015,233.054963049449,233.054963049449,233.054963049449,1239.96314390668,1239.96314390668,1239.96314390668,1,0,1,0,1,0,366619.733906248,92435.5826608962,70875.3436823496,117884.062649871,85984.4481314232,24258.8170345055,38145.4727650491
FT0016,233.733153610618,233.733153610618,233.733153610618,119.497184338397,119.497184338397,119.497184338397,1,1,0,0,1,397834.879512846,6151.62280323717,76514.878480428,63866.4696189731,32967.8148521995,59630.4696515922,66441.5600529818,79348.946179272
FT0017,235.170411892601,235.170411892601,235.170411892601,2658.75331494237,2658.75331494237,2658.75331494237,1,1,0,0,1,146027.031240235,0,2491.41014715091,1505.81418809832,0,0,0,0
FT0018,235.73041738119,235.730410470758,235.730424291623,890.650419764655,887.901993601224,893.398845928087,2,1,1,0,1,695128.746963942,326785.967587365,0,0,0,0,0,0
FT0019,236.06484037139,236.06484037139,236.06484037139,893.398845928087,893.398845928087,893.398845928087,1,1,0,0,1,210474.551679036,95251.9191579977,0,0,0,0,2491.83309652033,0
FT0020,237.110881300261,237.110873135747,237.110885824272,2059.31283924254,2057.5250701119,2060.84534276985,7,0,1,6,1,283321.839689009,460332.479325255,286332.374484489,260808.798807291,298434.840489679,249004.105860943,220079.077908654,241979.336433291
FT0021,237.07625067423,237.076152024136,237.076329834809,121.307791503398,120.134985065989,124.538453940987,4,1,0,3,1,402564.679166173,140665.227370922,160497.577376442,160127.394560976,161074.836031786,196660.181610577,262012.435094448,195224.298962358
FT0022,237.149664842565,237.149664842565,237.149664842565,2286.77863337484,2286.77863337484,2286.77863337484,1,1,0,0,1,544546.069363801,34389.3404120797,96362.3454197954,36504.0172453562,29524.1959672676,48015.1138663724,47590.5758201173,61169.711782861
FT0023,239.056169483199,239.056164887973,239.056174078425,981.430903972363,980.471223182628,982.390584762098,2,1,1,0,1,4835868.65960742,149520.666364307,5621.7380059373,29118.997277764,20215.9303313098,123387.395401778,42332.856413675,52795.8416940678
FT0024,239.128940677657,239.128939801617,239.128941553697,2238.58095945874,2237.7106171956,2239.45130172188,2,1,0,1,1,1860259.15696345,59260.9133711279,196316.797838095,77412.8972042445,59638.0116337185,119885.992912469,241668.364357304,219065.998012698
FT0025,240.059514553872,240.059514553872,240.059514553872,981.197427866653,981.197427866653,981.197427866653,1,1,0,0,1,528592.138899382,0,3888.6732392083,0,0,0,0,0
FT0026,240.132304668333,240.132304668333,240.132304668333,2241.37941930903,2241.37941930903,2241.37941930903,1,1,0,0,1,180671.003989957,1432.62770362897,13294.5208811965,1811.6392033149,0,3970.45913072469,17752.4009734587,30503.7287994806
FT0027,241.108203797131,241.108201213296,241.1082075885,1798.59343201968,1796.85192125189,1800.52495317602,8,1,1,6,1,410872.577151444,363451.890020846,290794.413266603,174918.373048502,217507.394722713,278751.560516826,353029.670592992,426490.774431561
FT0028,241.119442806704,241.119440741692,241.11944750419,1008.8292908048,944.697616563094,1012.66404840499,9,1,1,5,1,1895393.95620955,777742.976062501,632000.212091536,464168.391065831,380891.943663226,380339.920289885,420851.935564576,247796.190293163
FT0029,241.108198643885,241.108198643885,241.108198643885,1396.8771121877,1396.8771121877,1396.8771121877,1,1,0,0,1,282506.75283654,21985.8566499455,6349.63706025118,6008.07980176027,34093.3001576084,54865.4609197838,62793.1306281333,64126.2080306954
FT0030,241.217363646725,241.217352061619,241.217368491483,3011.87949691904,3009.79395668031,3030.3035194861,5,1,0,3,1,750484.031561376,101603.200235233,310842.406471349,240932.863258835,141118.315234948,144779.228381068,135326.202575832,159177.589084203
FT0031,242.176231110089,242.176229056756,242.176232079726,2149.25088111433,2148.7491370668,2151.36859253689,3,0,1,2,1,0,386681.121462887,142383.501550324,162362.896947084,543622.676186897,338455.437451167,111602.231596213,171416.101573447
FT0032,243.033320101371,243.033318099776,243.033320493419,813.928129025444,809.770162392742,816.221360725958,4,0,0,4,1,0,166299.342759109,141229.190037656,148729.001944824,341386.647522416,332889.965800292,108260.303367405,156932.813133796
FT0033,243.123851908271,243.123848799114,243.123857501095,1673.20024496345,1668.99468390105,1674.98320318882,7,1,1,4,1,1886156.51408654,1310906.16801611,1622178.91596985,900132.0318704,740798.319060407,881854.476666572,3052527.5689077,2833278.2511328
FT0034,243.160243409939,243.160235412599,243.160244048622,2370.91493636913,2369.82260580604,2372.22896861268,5,1,1,3,1,290576.07379883,233461.737104007,209215.080509037,178011.694978719,288552.083500284,196849.295846209,119758.431483662,191508.594002444
FT0035,243.062306879861,243.062306879861,243.062306879861,154.923384779972,154.923384779972,154.923384779972,1,1,0,0,1,416185.301876395,120879.626522568,142633.346125134,131920.561698521,69692.2318976403,72478.6646717254,121683.354588235,91305.0267857448
FT0036,243.730637234932,243.730637234932,243.730637234932,989.614132001256,989.614132001256,989.614132001256,1,0,1,0,1,0,203179.093568871,151952.821803838,106843.428925321,109295.712098854,108426.928499123,113251.51134948,141246.401982758
FT0037,244.127209972624,244.127208579569,244.127211365679,1670.223532136,1668.99468390105,1671.45238037095,2,1,0,1,1,167774.937532553,142813.892635073,162817.102368686,86910.7778915314,74311.6755825925,92910.7517734291,380826.735935647,348786.548830348
FT0038,245.045610310499,245.045606059602,245.045612550175,908.643236763867,907.773227980149,910.924524672996,6,0,0,6,1,82104.1008030422,63261.3612334602,438253.710514648,688480.724522904,799998.092744153,491927.41975122,1025584.68357758,718004.17552717
FT0039,245.139506207883,245.139504344327,245.139508914635,1707.06822055057,1704.61244759971,1710.01540731923,5,0,1,4,1,0,919191.663917416,1475550.30784705,1531781.52356409,1104196.1785669,1038873.42701714,855000.693471568,1538224.73622136
FT0040,245.139510458657,245.139510458657,245.139510458657,1941.05990856102,1941.05990856102,1941.05990856102,1,1,0,0,1,157672.58339977,77837.5821334268,88328.6467088002,69630.7785956348,79213.321204537,94325.0975601626,114198.940535691,127019.183058117
FT0041,249.186050702876,249.186050702876,249.186050702876,2840.87931076748,2840.87931076748,2840.87931076748,1,1,0,0,1,2102239.4574707,3315.6160391165,28336.8209550235,4736.54305084681,489.531406879998,12962.1633972768,3214.55296589974,12849.0625904562
FT0042,250.18940985864,250.18940985864,250.18940985864,2840.87931076748,2840.87931076748,2840.87931076748,1,1,0,0,1,359464.412623478,0,3458.55947705358,0,0,0,0,0
FT0043,251.165320777529,251.165320777529,251.165320777529,2423.06416918183,2423.06416918183,2423.06416918183,1,1,0,0,1,682725.367926977,21865.5917516952,93807.3124377361,41140.2871113475,29589.1578108671,50605.4490228433,124071.530015844,185948.259658571
FT0044,251.201706255865,251.201706255865,251.201706255865,2922.08976932355,2922.08976932355,2922.08976932355,1,1,0,0,1,408147.842738341,1616.93664918587,15388.0916288719,1339.52593438247,0,2446.99144677721,1431.59659986591,4371.2410539479
FT0045,251.560602269871,251.560602269871,251.560602269871,1534.39823530094,1534.39823530094,1534.39823530094,1,1,0,0,1,789898.154115722,0,0,0,0,0,0,0
FT0046,252.397650953863,252.397650953863,252.397650953863,1027.50776382089,1027.50776382089,1027.50776382089,1,0,1,0,1,107905.532886959,1037522.97464728,0,0,0,0,0,0
FT0047,252.550267272684,252.550267272684,252.550267272684,1588.89548396791,1588.89548396791,1588.89548396791,1,1,0,0,1,748391.922714839,0,0,0,0,0,0,0
FT0048,252.732212416983,252.732212416983,252.732212416983,1027.50776382089,1027.50776382089,1027.50776382089,1,0,1,0,1,0,328430.719160156,0,0,0,0,0,0
FT0049,253.144585995885,253.144585995885,253.144585995885,2333.96251346547,2333.96251346547,2333.96251346547,1,1,0,0,1,180424.686360081,11275.2222876797,11479.6296318814,11167.6651917427,14537.4080365446,14308.8571255495,11207.8254929477,21577.4414265216
FT0050,253.217362424813,253.217352139642,253.217368983553,2998.22478320774,2996.09917363984,3000.5576561714,5,1,0,4,1,1819943.35004207,131438.606069689,353565.408955073,237517.248335335,134796.123986887,138395.607366071,160464.84817586,206727.530705915
FT0051,253.180977007741,253.180977007741,253.180977007741,2460.83115239684,2460.83115239684,2460.83115239684,1,1,0,0,1,439151.537858585,32243.4971956988,64350.9508791371,41886.8250600797,35186.4733440865,32249.8153957416,52692.9465362553,53598.0173322919
FT0052,254.220705164829,254.220705164829,254.220705164829,3000.5576561714,3000.5576561714,3000.5576561714,1,1,0,0,1,264089.920436196,21069.7170452947,67003.297656762,40974.1256368372,15795.2329339106,30739.5600962948,23034.2311338555,45501.0964188565
FT0053,254.398828629724,254.398828629724,254.398828629724,119.497184338397,119.497184338397,119.497184338397,1,1,0,0,1,808794.348247908,0,0,0,0,0,0,0
FT0054,255.066345160799,255.066342472293,255.066345430468,1680.61327510984,1675.73569644571,1683.09342586729,3,1,0,2,1,172859.081894532,147073.866589913,295402.576377971,132753.721450953,164537.358999536,129167.382969395,98728.9213828124,136907.743812815
FT0055,255.233000358424,255.232993626632,255.233013857955,3088.83029814572,3085.2633861569,3090.20475102095,8,1,1,6,1,5630777.05757457,495782.857313633,1461440.49351887,1066706.2173678,1160586.40050455,1299849.76912109,1249591.04122219,1304709.43697916
FT0056,255.737442034358,255.737442034358,255.737442034358,3085.2633861569,3085.2633861569,3085.2633861569,1,1,0,0,1,268051.185696204,0,0,0,0,0,0,2081.46723583832
FT0057,255.731045777181,255.731045777181,255.731045777181,1201.26427381531,1201.26427381531,1201.26427381531,1,1,0,0,1,179889.83990625,0,0,0,0,0,0,0
FT0058,256.236365975437,256.236360656873,256.236380700341,3088.73657183898,3085.2633861569,3089.93624191384,7,1,0,6,1,1048005.53311612,100761.919179216,256504.787890904,167691.998106447,192295.96603338,234796.730915714,222902.93806108,255571.026572638
FT0059,257.048976476528,257.048972125125,257.048977893387,1113.0924757914,1110.43099250666,1117.800507554,4,0,0,4,1,0,218472.426843621,1262438.81524841,837702.570256345,1021601.62641211,609177.650368248,332453.295282118,265004.003225506
FT0060,257.081995247929,257.081994266491,257.081996229367,1464.57331791611,1463.0072559355,1466.13937989672,2,0,1,1,1,51304.6007185315,482023.963778923,201022.714497973,171027.848963027,274762.056521484,231908.522679077,101164.542911769,100866.51564275
FT0061,257.077968543687,257.077968543687,257.077968543687,162.440766242814,162.440766242814,162.440766242814,1,0,1,0,1,99043.9967761586,396089.017723042,185604.42371477,126389.556593268,92324.5638787106,95490.9713217979,122834.415583102,106066.505037228
FT0062,257.212267879839,257.212267879839,257.212267879839,2872.84306545271,2872.84306545271,2872.84306545271,1,1,0,0,1,219698.810295412,21827.6572768307,31185.4564801893,17556.0878551293,11698.7861534444,20241.3945563788,15485.7135948296,24513.755854857
FT0063,257.571173491094,257.571173491094,257.571173491094,736.370820477878,736.370820477878,736.370820477878,1,0,1,0,1,67171.384469492,454598.375458151,0,0,0,6245.03909657734,0,0
FT0064,258.077232725235,258.077232725235,258.077232725235,1511.77847004172,1511.77847004172,1511.77847004172,1,1,0,0,1,275467.030183363,0,2916.02310752715,0,0,0,5178.24395764527,0
FT0065,259.55819974231,259.558195956787,259.558523223515,1206.48807746595,1203.4423637471,1208.56478080046,5,1,1,3,1,12325573.0464079,725717.107341794,764915.280617681,1000978.08271248,5459.71825477534,943340.511024249,2730.24776131647,0
FT0066,259.813564754654,259.813564754654,259.813564754654,1204.24005922949,1204.24005922949,1204.24005922949,1,1,0,0,1,362090.247187499,0,0,0,3264.07221775503,0,0,0
FT0067,260.062179894445,260.062179894445,260.062179894445,1204.24005922949,1204.24005922949,1204.24005922949,1,1,0,0,1,3193145.45664237,4330.41769246124,0,2157.96461354349,0,0,0,1907.38790192667
FT0068,260.56098486593,260.56098486593,260.56098486593,1204.24005922949,1204.24005922949,1204.24005922949,1,1,0,0,1,408907.918611782,0,0,0,0,0,0,0
FT0069,261.040519492529,261.040516778335,261.040522206722,1750.7620845171,1748.20041717767,1753.32375185652,2,1,0,1,1,2526066.77539714,2417.77023909267,1719235.64538163,524890.188584889,376810.290484564,591544.436539581,712260.023686734,711979.935749719
FT0070,261.134429369187,261.13441097958,261.134432535205,1521.13376306395,1440.69456348793,1524.58979971957,9,1,1,6,1,1307872.0337831,1134408.69092285,1042976.46148438,815933.396196287,885745.349207307,894823.621953129,489125.472746392,476690.743597661
FT0071,262.846189323414,262.846189323414,262.846189323414,2912.82238896789,2912.82238896789,2912.82238896789,1,1,0,0,1,335395.271795378,0,0,0,0,0,0,0
FT0072,263.165315979659,263.165309642435,263.16532366257,2829.37508872755,2828.49737378824,2837.28036020368,8,1,1,6,1,913295.853720962,931665.301806627,967144.883297391,982005.011947475,1029208.21786836,968610.893599071,965987.334003162,964928.897126459
FT0073,263.165322458853,263.165322458853,263.165322458853,2313.97819107873,2313.97819107873,2313.97819107873,1,1,0,0,1,700230.176765835,3008.13617298336,8833.57074198223,2820.18726454227,4250.96568654875,6397.05558898637,101345.923073579,65918.9231766737
FT0074,263.180863487978,263.180863487978,263.180863487978,2912.82238896789,2912.82238896789,2912.82238896789,1,1,0,0,1,135798.151766355,0,0,0,0,0,0,0
FT0075,263.835421002732,263.835421002732,263.835421002732,3315.47586562403,3315.47586562403,3315.47586562403,1,1,0,0,1,5811934.73594475,370.943586208525,47687.1449661879,4991.11857981633,0,2326.88478302062,3145.79947634382,19145.4501988044
FT0076,264.168681115301,264.168675614745,264.168684335272,2829.30120293411,2828.70548932793,2831.05408332765,5,0,0,5,1,105312.592422583,151705.659801987,160188.769484571,123463.447254774,117045.503501791,145285.56025015,141346.309395264,120797.486610107
FT0077,264.16951048145,264.16951048145,264.16951048145,3315.47586562403,3315.47586562403,3315.47586562403,1,1,0,0,1,2421394.09944318,0,22385.3041956984,0,991.072897621978,0,0,4557.74116853844
FT0078,264.504201528674,264.504201528674,264.504201528674,3315.47586562403,3315.47586562403,3315.47586562403,1,1,0,0,1,605086.094553804,0,0,0,683.389678551117,0,0,0
FT0079,264.863106077028,264.863106077028,264.863106077028,3205.8615559955,3205.8615559955,3205.8615559955,1,1,0,0,1,314361.002619484,0,8665.7672366451,0,0,0,0,0
FT0080,265.147957683641,265.147955617092,265.1479671333,2699.89969568852,2696.26073462493,2700.50204053851,6,0,0,6,1,242519.967261533,79942.7963734802,482950.330750909,372064.86165907,450032.459509281,367007.242044941,478124.643445312,1136196.28723289
FT0081,265.144587893158,265.144587893158,265.144587893158,2298.81386837069,2298.81386837069,2298.81386837069,1,1,0,0,1,337496.570567103,33089.6567233542,70079.0149470556,42759.1002706844,35090.4855281245,50984.9166377763,56778.3215188152,66904.9610577229
FT0082,265.123461238276,265.123461238276,265.123461238276,1443.14225168946,1443.14225168946,1443.14225168946,1,1,0,0,1,257467.843640138,0,0,0,0,0,0,0
FT0083,265.21737171308,265.21737171308,265.21737171308,2987.04085898408,2987.04085898408,2987.04085898408,1,1,0,0,1,140986.622548827,1431.3503093444,6597.50561234244,3894.26526253482,0,4330.70069854004,0,1214.64796034896
FT0084,265.180962670513,265.180962670513,265.180962670513,2474.123643952,2474.123643952,2474.123643952,1,1,0,0,1,2433141.09575196,7244.15370428608,162108.040473477,44978.1127279465,27207.7311174025,58426.0143281304,61302.6059955751,85730.5435624413
FT0085,265.53511935959,265.53511935959,265.53511935959,3247.90649568669,3247.90649568669,3247.90649568669,1,1,0,0,1,382065.81730756,433.898809761171,22850.5732338346,1831.50287554105,0,3279.08890761605,338.117526514522,0
FT0086,266.184327109819,266.184327109819,266.184327109819,2474.123643952,2474.123643952,2474.123643952,1,1,0,0,1,351642.997602542,0,15665.3720873538,4084.80165836656,0,0,3310.16833024408,0
FT0087,266.415593519574,266.415593519574,266.415593519574,119.497184338397,119.497184338397,119.497184338397,1,1,0,0,1,229168.350843359,0,0,0,0,0,0,0
FT0088,267.0722106388,267.072204707851,267.072216569748,91.8037240591905,76.4577090411275,107.149739077254,2,1,0,0,1,3808200.44899325,122850.118579577,69098.7453256966,113113.273176526,111194.245330982,173945.188846708,328878.302498045,181997.945208183
FT0089,267.160244769314,267.160244769314,267.160244769314,2052.28628255178,2052.28628255178,2052.28628255178,1,0,1,0,1,253864.497939075,186376.401817124,134257.690546289,105771.291297294,183111.455812171,202112.48825254,261578.500944184,288133.772233474
FT0090,267.160234235096,267.160234235096,267.160234235096,2432.07392322522,2432.07392322522,2432.07392322522,1,1,0,0,1,758176.417133787,6830.14092928536,49411.8165379918,39465.3677974747,52592.9614750263,88526.125097365,59807.0129043534,79463.3871461075
FT0091,267.087474293438,267.087474293438,267.087474293438,1254.66826184603,1254.66826184603,1254.66826184603,1,0,1,0,1,21093.6017874276,358579.110711264,46623.2737131207,108748.949132862,116588.875343375,215362.877894284,17472.6821150938,47931.4238458204
FT0092,267.196627272996,267.196622990749,267.196635904287,2330.87706256235,2329.69590010382,2331.98070725415,8,1,1,6,1,1008130.91133517,318993.53330841,632577.751469718,304372.858220882,455280.535327154,442451.996909661,537207.089862309,562734.473826091
FT0093,267.233011037363,267.233011037363,267.233011037363,3062.00283356915,3062.00283356915,3062.00283356915,1,1,0,0,1,610858.494945907,60124.2809847436,186114.290044327,126464.017725913,84521.7005855292,132063.329622878,88434.2313816962,140713.011945611
FT0094,267.196628674175,267.196628674175,267.196628674175,2608.80784364257,2608.80784364257,2608.80784364257,1,1,0,0,1,379443.309501952,128799.001515635,309309.313506035,183302.941040905,105300.217607313,126120.368706382,207955.729728871,299949.532197615
FT0095,267.555655180711,267.55562225501,267.555688106413,1101.7814752128,1092.84147067307,1110.72147975254,2,1,0,1,1,810203.620018307,0,4559.77222870444,2461.16183012456,0,263411.935922242,0,0
FT0096,268.199980136829,268.199980136829,268.199980136829,2330.76776976475,2330.76776976475,2330.76776976475,1,1,0,0,1,142146.766502196,46495.0812692853,115653.468380366,61494.0287775101,68740.9171050163,77382.4588945453,93873.658248862,104455.34813096
FT0097,269.248665100004,269.248665100004,269.248665100004,3133.58875890455,3133.58875890455,3133.58875890455,1,1,0,0,1,442909.251547408,29137.6423667921,116214.554020867,76649.216785454,70900.4978501536,92528.7039242026,73663.2136198256,99960.4863844505
FT0098,269.175897512736,269.175897512736,269.175897512736,1798.31910350515,1798.31910350515,1798.31910350515,1,1,0,0,1,174305.92170996,0,0,0,0,0,12134.5084921679,21242.8484233147
FT0099,271.064639242081,271.064632425382,271.064642574216,1393.72645528603,1325.18367058084,1401.44504694424,8,0,0,5,1,6738.21931503194,153384.109964351,2129500.67220981,1453180.1504451,2068255.23210571,1395415.59770355,334349.637311844,389663.598720704
FT0100,271.227923427488,271.227907874046,271.227934007075,2957.70414579455,2912.98278780787,2961.92800722784,8,1,0,5,1,3083859.94528246,217808.525870671,350649.199228141,199862.416650025,155789.954462889,228814.920307619,169164.952736946,234360.496475499
FT0101,271.227914128945,271.227911728364,271.227922711681,2714.02426095526,2710.2112442268,2714.77498041395,3,1,0,2,1,814036.644550084,147773.818345948,436304.326659612,269956.148339479,271496.266382697,330908.579262699,234492.187464759,253315.137426758
FT0102,272.231294189584,272.231294189584,272.231294189584,2961.92800722784,2961.92800722784,2961.92800722784,1,1,0,0,1,567995.090966799,30471.8003309887,58240.4501870973,39007.9082326208,30552.5797129263,43974.1144102558,29578.3146899149,45801.5660942774
FT0103,272.566096294607,272.566096294607,272.566096294607,1379.63622040963,1379.63622040963,1379.63622040963,1,1,0,0,1,695983.552365233,0,0,0,0,0,0,0
FT0104,273.179306116678,273.179294037848,273.179318195508,3474.67685788334,3465.92345725182,3483.43025851486,2,1,0,0,1,4421246.74120877,339.326693876331,31161.4621535643,399.973309663149,0,1062.29650282841,0,7258.16705391333
FT0105,273.51374318887,273.51374318887,273.51374318887,3483.43025851486,3483.43025851486,3483.43025851486,1,1,0,0,1,2302174.22010471,0,13874.906213129,0,0,0,0,0
FT0106,274.111922167164,274.111922167164,274.111922167164,2070.80354853069,2070.80354853069,2070.80354853069,1,1,0,0,1,1632868.95188965,0,0,0,0,0,53369.9069236248,37986.43349342
FT0107,274.108543033331,274.108543033331,274.108543033331,1268.89399808535,1268.89399808535,1268.89399808535,1,1,0,0,1,537396.199860615,19494.1226218143,28358.4855372535,19066.4070219672,3754.21766096376,51636.3951832602,112697.543835293,86135.9286126807
FT0108,275.103799968368,275.07730433996,275.103805219374,1164.5787902951,1161.84405930037,1217.37901311032,7,1,1,4,1,1742815.85601345,511423.666544595,393323.196765849,255032.597533482,209022.159887695,3042129.36054275,241616.679661458,225838.95869318
FT0109,275.150071512906,275.150070838857,275.150075773247,1765.63444191547,1762.15326553108,1767.1017833581,3,1,0,2,1,147881.860667836,142535.473851458,114343.220214844,107407.188207692,133907.566481952,96093.9389582177,72410.1305259783,75122.0665403404
FT0110,275.09256389286,275.092563342465,275.092564443255,965.11570823178,963.573283931848,966.658132531712,2,1,0,1,1,271490.214808281,444427.854848068,325403.2997398,243644.317675222,264601.156969917,294274.655505354,193006.797792916,181920.635534835
FT0111,275.201726021217,275.201726021217,275.201726021217,2909.00259262247,2909.00259262247,2909.00259262247,1,1,0,0,1,984293.129531245,1534.14849581656,2598.47213229321,1397.02322520568,0,2237.84706373349,0,0
FT0112,275.201699204779,275.201699204779,275.201699204779,2656.21067249407,2656.21067249407,2656.21067249407,1,1,0,0,1,2705577.09277097,9941.6683341627,67694.6042675796,9800.75516305719,0,17320.6912885078,9999.61673733319,22822.4811381529
FT0113,276.093907090939,276.080668975573,276.107145206306,1189.52194930167,1161.66488549302,1217.37901311032,2,1,0,1,1,202406.402785155,0,0,0,0,317641.354945223,0,0
FT0114,276.127575226167,276.127575226167,276.127575226167,2133.04046544165,2133.04046544165,2133.04046544165,1,1,0,0,1,243165.600998753,0,0,4094.90575192014,45776.6554088602,7944.12562017953,33354.3658454143,12940.1233774106
FT0115,276.205093196104,276.205093196104,276.205093196104,2909.00259262247,2909.00259262247,2909.00259262247,1,1,0,0,1,190497.69422258,0,0,0,0,0,0,1145.94689062507
FT0116,276.205082914347,276.205082914347,276.205082914347,2656.21067249407,2656.21067249407,2656.21067249407,1,1,0,0,1,521774.832062637,0,6639.51755660069,0,0,1701.95882977449,0,832.80879977605
FT0117,277.033065230115,277.033054174644,277.033072930867,71.6721770697596,71.4926736122435,74.4662544655287,3,1,0,2,1,5573150.27544811,686632.031355409,600193.24262259,466513.127556571,423450.094531773,607410.239845539,1702422.99676099,1203658.79456175
FT0118,277.217358955376,277.180968503797,277.217372864726,2972.89739243424,2928.94634108817,2977.55151165471,11,1,1,6,1,45398657.9653402,790727.630999997,978719.429139115,411712.986133423,148132.834888409,670065.474627134,263161.753716568,622259.224433585
FT0119,277.235025955409,277.235025955409,277.235025955409,3082.52356118968,3082.52356118968,3082.52356118968,1,1,0,0,1,609915.780082129,11948.3659647219,73275.9902419307,34890.7199154882,23679.7014228353,47907.6295123406,20940.5815960841,51435.8616279872
FT0120,277.21735224446,277.21735224446,277.21735224446,2737.96498317459,2737.96498317459,2737.96498317459,1,1,0,0,1,408882.625809982,4349.64746624462,25328.1501884426,4404.31717456789,981.989181409508,9489.80162225,7885.11129385792,9912.82314482568
